idx,price,beds,bath,sqft,lot_size,address,lat,long
1625,1625,405000.0,2.0,1.0,813.0,,"1605 Pentecost Way Unit 7, San Diego, CA 92105",32.7227022,-117.0813829
1626,1626,1690000.0,2.0,2.5,2360.0,,"700 Front St Unit 601, San Diego, CA 92101",32.7130581,-117.1651526
1627,1627,2149000.0,5.0,4.0,3178.0,5285.0,"13459 Plum Tree Way, San Diego, CA 92130",32.9671756,-117.1799183
1628,1628,599000.0,1.0,1.0,686.0,,"4015 Crown Point Dr Unit 305, San Diego, CA 92109",32.7940662,-117.2304006
1629,1629,1799900.0,4.0,3.0,1800.0,3600.0,"4904 Randall St, San Diego, CA 92109",32.8096174,-117.2265595
1630,1630,999900.0,5.0,2.0,1887.0,5100.0,"8906 Pagoda Way, San Diego, CA 92126",32.906677,-117.1328405
1631,1631,929000.0,3.0,2.0,1667.0,5800.0,"8454 Dapper Ct, San Diego, CA 92126",32.9319036,-117.142767
1632,1632,690000.0,2.0,1.5,1320.0,,"5903 Market St, San Diego, CA 92114",32.7098831,-117.0700073
1633,1633,488000.0,2.0,1.0,874.0,,"17155 W Bernardo Dr Unit 206, San Diego, CA 92127",33.0265196,-117.0808719
1634,1634,825000.0,3.0,2.0,1232.0,5400.0,"3611 Ashford St, San Diego, CA 92111",32.809442,-117.1596778
1635,1635,365000.0,1.0,1.0,530.0,,"5910 Rancho Mission Rd Unit 40, San Diego, CA 92108",32.7821807,-117.1111608
1636,1636,995000.0,1.0,1.0,697.0,,"4667 Ocean Blvd Unit 404, San Diego, CA 92109",32.7986692,-117.2572498
1637,1637,415000.0,1.0,1.0,582.0,4.29,"3549 Castle Glen Dr Unit 108, San Diego, CA 92123",32.8066921,-117.1297094
1638,1638,1649900.0,3.0,3.0,1602.0,,"2917-2919 Upas St, San Diego, CA 92104",32.7409057,-117.1310251
1639,1639,1850000.0,4.0,2.5,2433.0,6490.0,"15863 Caminito Cantaras, Del Mar, CA 92014",32.9854351,-117.2463234
1640,1640,689000.0,5.0,2.0,,6303.0,"3780-82 T St, San Diego, CA 92113",32.699208,-117.1128299
1641,1641,899000.0,3.0,2.0,1476.0,6400.0,"11307 Pegasus Ave, San Diego, CA 92126",32.9279454,-117.129026
1642,1642,1290000.0,4.0,3.0,2186.0,6455.0,"11460 Eastview Ct, San Diego, CA 92131",32.9272326,-117.0613646
1643,1643,1295000.0,4.0,2.0,1785.0,9100.0,"2874 Burgener Blvd, San Diego, CA 92110",32.793151,-117.1937707
1644,1644,579500.0,1.0,1.5,804.0,1.38,"1240 India St Unit 103, San Diego, CA 92101",32.7182907,-117.168729
1645,1645,1650000.0,6.0,3.5,2460.0,4169.0,"4377 McClintock St, San Diego, CA 92105",32.7567203,-117.1122965
1646,1646,1650000.0,8.0,4.0,2935.0,,"5357 Redding Rd, San Diego, CA 92115",32.7749539,-117.0819365
1647,1647,545000.0,2.0,2.0,1138.0,0.38,"2005 Burton St Apt 10, San Diego, CA 92111",32.7812679,-117.171736
1648,1648,2350000.0,4.0,3.5,3221.0,7701.0,"4923 Concannon Ct, San Diego, CA 92130",32.9550334,-117.2130202
1649,1649,449000.0,2.0,1.0,810.0,,"11027 Via Parma, San Diego, CA 92129",32.967677,-117.097679
1650,1650,1299000.0,5.0,3.0,2556.0,5153.0,"17819 Sun Walk Ct, San Diego, CA 92127",33.0354057,-117.0918885
1651,1651,2799000.0,3.0,3.5,3140.0,0.58,"17166 San Antonio Rose Ct, San Diego, CA 92127",33.0389496,-117.1516132
1652,1652,1550000.0,6.0,3.0,2396.0,4704.0,"3762-64 36th St, San Diego, CA 92104",32.7471979,-117.1159317
1653,1653,899000.0,2.0,2.5,1122.0,0.33,"1802 Tulip St, San Diego, CA 92105",32.724401,-117.1073671
1654,1654,669900.0,3.0,1.0,1322.0,6400.0,"4955 Federal Blvd, San Diego, CA 92102",32.7211159,-117.0886248
1655,1655,2498000.0,4.0,2.0,2195.0,0.23,"8312 Sugarman Dr, La Jolla, CA 92037",32.8574847,-117.2388364
1656,1656,1075000.0,4.0,3.0,1700.0,6200.0,"2355 Finch Ln, San Diego, CA 92123",32.7868322,-117.1579776
1657,1657,678000.0,2.0,1.5,1104.0,,"9786 Caminito Doha, San Diego, CA 92131",32.9014903,-117.1062762
1658,1658,1379999.0,5.0,3.0,2518.0,6268.0,"13020 Trail Dust Ave, San Diego, CA 92129",32.9551996,-117.1351383
1659,1659,1195000.0,2.0,2.0,1188.0,,"1236 Cave St Unit 1A, La Jolla, CA 92037",32.8481596,-117.2715231
1660,1660,710000.0,2.0,1.0,806.0,,"4148 Vista Grande Dr, San Diego, CA 92115",32.7535167,-117.0565833
1661,1661,610000.0,2.0,2.0,1088.0,2.27,"6717 Friars Rd Unit 94, San Diego, CA 92108",32.7674934,-117.1735094
1662,1662,1495000.0,4.0,2.0,1948.0,6100.0,"7116 Cather Ct, San Diego, CA 92122",32.8594391,-117.1978137
1663,1663,850000.0,3.0,2.0,1332.0,5000.0,"8646 Hillery Dr, San Diego, CA 92126",32.91147780000001,-117.1377578
1664,1664,751000.0,4.0,3.0,2315.0,7000.0,"2683 Elm Ave, San Diego, CA 92154",32.57996000000001,-117.0760525
1665,1665,999999.0,3.0,2.5,1850.0,6142.0,"11736 Fantasia Ct, San Diego, CA 92131",32.9315341,-117.0710647
1666,1666,1980000.0,4.0,4.0,3553.0,5777.0,"12818 Fairbrook Rd, San Diego, CA 92131",32.9095869,-117.0643068
1667,1667,189000.0,3.0,2.0,1488.0,1714.0,"3340 Del Sol Blvd Spc 62, San Diego, CA 92154",32.5752628,-117.0616082
1668,1668,3895000.0,5.0,4.5,4634.0,0.69,"8170 High Society Way, San Diego, CA 92127",33.0389138,-117.1528079
1669,1669,800000.0,3.0,2.5,2049.0,4.7,"10280 Melojo Ln, San Diego, CA 92124",32.8299732,-117.1087011
1670,1670,1099000.0,4.0,2.0,1843.0,7600.0,"7445 Golfcrest Dr, San Diego, CA 92119",32.8107659,-117.0426526
1671,1671,1500000.0,1.0,2.0,1572.0,1.77,"100 Harbor Dr Unit 3404, San Diego, CA 92101",32.7293076,-117.1997407
1672,1672,745000.0,5.0,3.0,,6652.0,"5281-85 Rex Ave, San Diego, CA 92105",32.7479535,-117.0818483
1673,1673,775000.0,2.0,2.0,1659.0,7400.0,"17431 Plaza Destacado, San Diego, CA 92128",33.0284099,-117.0568132
1674,1674,949000.0,3.0,2.0,1828.0,0.24,"8680 Converse Ave, San Diego, CA 92123",32.7890269,-117.1454324
1675,1675,499000.0,2.0,1.0,888.0,,"312 Olivewood Ter, San Diego, CA 92113",32.7028326,-117.1154219
1676,1676,898000.0,4.0,3.5,2467.0,5793.0,"1362 Plaza Vista, San Diego, CA 92114",32.695906,-117.060537
1677,1677,1690000.0,4.0,3.0,2308.0,3312.0,"5705 Lauretta St, San Diego, CA 92110",32.7676379,-117.1904054
1678,1678,1199000.0,2.0,2.0,1133.0,1.38,"800 The Mark Ln Unit 2105, San Diego, CA 92101",32.7109611,-117.1569316
1679,1679,1913000.0,2.0,2.0,1074.0,0.5,"1733 Nautilus St, La Jolla, CA 92037",32.8313529,-117.2583686
1680,1680,1199000.0,3.0,2.0,1460.0,5600.0,"6357 Mesita Dr, San Diego, CA 92115",32.768165,-117.0624219
1681,1681,299000.0,3.0,2.0,1368.0,,"4958 Old Cliffs Rd, San Diego, CA 92120",32.80022140000001,-117.0858668
1682,1682,4492037.0,5.0,5.5,6040.0,,"2 Toyon Mesa Ct, San Diego, CA 92130",32.9451979,-117.178393
1683,1683,299000.0,3.0,2.0,1300.0,,"2200 Coronado Ave Spc 34, San Diego, CA 92154",32.5790525,-117.0864785
1684,1684,1995000.0,3.0,3.0,2177.0,,"3645 Yosemite St, San Diego, CA 92109",32.7862077,-117.235621
1685,1685,3889721.0,4.0,4.5,4765.0,,"6 Toyon Mesa Ct, San Diego, CA 92130",32.9451979,-117.178393
1686,1686,350000.0,1.0,1.0,551.0,,"477 Blackshaw Ln Unit 16P, San Diego, CA 92173",32.5598878,-117.0536869
1687,1687,1695000.0,5.0,3.0,2697.0,5747.0,"11357 Woodcraft Way, San Diego, CA 92131",32.9247168,-117.0994958
1688,1688,1100000.0,3.0,2.5,1918.0,1.0,"3208 W Canyon Ave, San Diego, CA 92123",32.8021249,-117.12036
1689,1689,909000.0,3.0,2.0,1200.0,6000.0,"2755 Amulet St, San Diego, CA 92123",32.7949803,-117.1260387
1690,1690,399900.0,1.0,1.0,503.0,4.72,"10174 Camino Ruiz Unit 41, San Diego, CA 92126",32.9021588,-117.145389
1691,1691,700000.0,4.0,2.0,1341.0,5400.0,"6110 Mohler St, San Diego, CA 92120",32.7853526,-117.0933113
1692,1692,1269000.0,4.0,2.5,2016.0,0.33,"8522 Highwood Dr, San Diego, CA 92119",32.8079359,-117.0154783
1693,1693,699000.0,2.0,2.0,1016.0,0.82,"450 J St Unit 3211, San Diego, CA 92101",32.7096894,-117.1605658
1694,1694,1475000.0,4.0,2.0,1672.0,8300.0,"3851 Curtis St, San Diego, CA 92110",32.745238,-117.227169
1695,1695,1110000.0,5.0,3.0,1890.0,5500.0,"8019 New Salem St, San Diego, CA 92126",32.9153708,-117.1502116
1696,1696,6000000.0,6.0,8.5,6554.0,,"2643 Hidden Valley Rd, La Jolla, CA 92037",32.8468427,-117.2509445
1697,1697,1499000.0,4.0,3.0,3070.0,5804.0,"6079 Via Regla, San Diego, CA 92122",32.8489094,-117.1881196
1698,1698,529000.0,2.0,2.0,1080.0,9.84,"2878 Alta View Dr Unit C, San Diego, CA 92139",32.6748107,-117.0414178
1699,1699,669000.0,4.0,2.0,1309.0,,"3587 Ruffin Rd Unit 118, San Diego, CA 92123",32.8084999,-117.1285267
1700,1700,1199999.0,2.0,1.0,749.0,3800.0,"4605 Long Branch Ave, San Diego, CA 92107",32.7465512,-117.2410297
1701,1701,1395000.0,2.0,2.0,1010.0,0.34,"4712 Panorama Dr, San Diego, CA 92116",32.7634674,-117.1423534
1702,1702,529000.0,2.0,1.5,828.0,,"4520 36th St Unit 2, San Diego, CA 92116",32.7595479,-117.1154952
1703,1703,1249000.0,3.0,2.5,2614.0,7.0,"5344 Renaissance Ave, San Diego, CA 92122",32.8680794,-117.2044024
1704,1704,1200000.0,3.0,3.5,1644.0,6244.0,"1734 Grand Ave Unit B, San Diego, CA 92109",32.798782,-117.237742
1705,1705,3939721.0,4.0,4.5,4765.0,,"10 Toyon Mesa Ct, San Diego, CA 92130",32.9451979,-117.178393
1706,1706,749900.0,3.0,2.0,1227.0,,"12680 Elisa Ln Unit 221, San Diego, CA 92128",32.9482129,-117.0947868
1707,1707,2450000.0,4.0,4.5,2626.0,5000.0,"2020 Willow St, San Diego, CA 92106",32.7344549,-117.2256531
1708,1708,1595000.0,4.0,3.0,1583.0,,"3771 Granada Ave, San Diego, CA 92104",32.746782,-117.1316456
1709,1709,2695000.0,3.0,3.5,2319.0,,"1087 Pearl St, La Jolla, CA 92037",32.8405305,-117.2715306
1710,1710,1327500.0,3.0,2.5,2124.0,5031.0,"11504 Aprica Pl, San Diego, CA 92131",32.9278445,-117.1102742
1711,1711,525000.0,1.0,1.0,772.0,23057.0,"6106 Calle Mariselda Unit 101, San Diego, CA 92124",32.8344829,-117.0973263
1712,1712,665000.0,4.0,2.5,1698.0,,"5285 Beachfront Cove St Unit 147, San Diego, CA 92154",32.5692297,-117.0193236
1713,1713,1149900.0,4.0,2.0,1921.0,6451.0,"7860 Port Royale Dr, San Diego, CA 92126",32.9038355,-117.1550137
1714,1714,1350000.0,4.0,2.5,2281.0,,"17830 Weaving Ln, San Diego, CA 92127",33.0351179,-117.0896361
1715,1715,2195000.0,4.0,2.5,1781.0,0.3,"924 Sandpiper Pl, La Jolla, CA 92037",32.8172548,-117.2629959
1716,1716,825000.0,3.0,2.0,1792.0,7100.0,"17657 Corazon Pl, San Diego, CA 92127",33.0360651,-117.0829708
1717,1717,2395000.0,4.0,3.0,1834.0,3751.0,"260 Palomar Ave, La Jolla, CA 92037",32.826676,-117.2782434
1718,1718,499900.0,2.0,2.5,1041.0,,"3980 60th St Unit 37, San Diego, CA 92115",32.7498907,-117.0676514
1719,1719,550000.0,1.0,1.0,732.0,1.58,"1250 Cleveland Ave Unit G202, San Diego, CA 92103",32.7495265,-117.1530038
1720,1720,950000.0,3.0,2.0,1125.0,0.26,"16888 Cresta Dr, San Diego, CA 92128",33.0182504,-117.0591823
1721,1721,1700000.0,3.0,2.0,1407.0,4500.0,"3314 Macaulay St, San Diego, CA 92106",32.731351,-117.2284552
1722,1722,4101327.0,5.0,5.5,5760.0,,"13 Rancho Toyon Pl, San Diego, CA 92130",32.9432092,-117.1781254
1723,1723,580000.0,1.0,1.0,588.0,,"San Diego, CA 92109",32.7920948,-117.2323367
1724,1724,2099000.0,4.0,2.5,1860.0,,"1763 Sunset Blvd, San Diego, CA 92103",32.7509869,-117.1797403
1725,1725,699000.0,2.0,1.0,832.0,,"3030 G St, San Diego, CA 92102",32.7129347,-117.1288996
1726,1726,1575000.0,3.0,2.5,2029.0,2.29,"3850 Quarter Mile Dr, San Diego, CA 92130",32.9571877,-117.2314808
1727,1727,899000.0,4.0,2.0,1673.0,6534.0,"2525 Pheasant Dr, San Diego, CA 92123",32.7877703,-117.1553583
1728,1728,489000.0,1.0,1.0,870.0,,"1441 9th Ave Unit 209, San Diego, CA 92101",32.7203126,-117.1561511
1729,1729,699000.0,4.0,2.0,1523.0,5000.0,"1619 Standlake St, San Diego, CA 92154",32.5670169,-117.0930606
1730,1730,869900.0,3.0,2.0,1777.0,5000.0,"10167 Drumcliff Ave, San Diego, CA 92126",32.9026065,-117.14171
1731,1731,850000.0,1.0,2.0,1421.0,,"4055 3rd Ave Unit 202, San Diego, CA 92103",32.751027,-117.1624348
1732,1732,679900.0,4.0,2.0,1515.0,6900.0,"2101 Judith Ave, San Diego, CA 92154",32.5711694,-117.0881192
1733,1733,1288900.0,3.0,3.5,1771.0,,"624 W Laurel St, San Diego, CA 92101",32.7311833,-117.1692469
1734,1734,8500000.0,5.0,6.5,9300.0,,"8159 Doug Hl, San Diego, CA 92127",32.9834621,-117.141687
1735,1735,1250000.0,2.0,2.0,1246.0,,"1388 Kettner Blvd Unit 405, San Diego, CA 92101",32.71963,-117.16938
1736,1736,800000.0,3.0,2.0,1566.0,,"12262 Paseo Lucido Apt D, San Diego, CA 92128",33.0082371,-117.0681707
1737,1737,1995000.0,3.0,2.0,1780.0,6700.0,"5204 Castle Hills Dr, San Diego, CA 92109",32.8106071,-117.2480688
1738,1738,499900.0,2.0,2.0,934.0,1.43,"8024 Linda Vista Rd Apt 2A, San Diego, CA 92111",32.8069776,-117.1552549
1739,1739,524900.0,1.0,1.0,877.0,,"3063 Barnard St Unit 1, San Diego, CA 92110",32.7521918,-117.2218285
1740,1740,899900.0,2.0,1.0,628.0,5075.0,"4565 38th St, San Diego, CA 92116",32.7605418,-117.1118369
1741,1741,599500.0,3.0,2.0,1279.0,2.27,"6757 Friars Rd Unit 24, San Diego, CA 92108",32.7674934,-117.1735094
1742,1742,289900.0,3.0,2.0,1433.0,,"1951 47th St, San Diego, CA 92102",32.728237,-117.0907837
1743,1743,749900.0,2.0,1.0,624.0,2075.0,"3403 Meade Ave, San Diego, CA 92116",32.7570349,-117.1198801
1744,1744,3495000.0,4.0,2.5,2320.0,0.29,"2364 Rue Adriane, La Jolla, CA 92037",32.8423967,-117.2526848
1745,1745,1075000.0,3.0,2.0,1384.0,7900.0,"11090 Negley Ave, San Diego, CA 92131",32.9034923,-117.0927159
1746,1746,699000.0,2.0,2.5,1290.0,8.21,"3056 Rue Dorleans Unit 134, San Diego, CA 92110",32.7545658,-117.2276293
1747,1747,455000.0,2.0,1.0,750.0,,"9929 Azuaga St Unit F103, San Diego, CA 92129",32.9589306,-117.1103387
1748,1748,2549000.0,2.0,2.0,1308.0,,"8263 Camino Del Oro Unit 478, La Jolla, CA 92037",32.8552457,-117.2562447
1749,1749,724995.0,2.0,2.0,1363.0,6000.0,"17021 Acena Dr, San Diego, CA 92128",33.0213723,-117.070559
1750,1750,1200000.0,3.0,2.0,1254.0,7300.0,"7405 Bovet Way, San Diego, CA 92122",32.8602547,-117.1878899
1751,1751,850000.0,5.0,3.5,2450.0,,"362 Saint Rita Ct, San Diego, CA 92113",32.7014264,-117.0860047
1752,1752,1850000.0,5.0,3.5,2122.0,5500.0,"1757 Galveston St, San Diego, CA 92110",32.778115,-117.2019026
1753,1753,585000.0,2.0,1.0,840.0,,"3664 Clairemont Dr Unit 3B, San Diego, CA 92117",32.8079496,-117.2018107
1754,1754,600000.0,2.0,2.0,1058.0,,"1501 Front St Unit 422, San Diego, CA 92101",32.721431,-117.1643062
1755,1755,759000.0,2.0,2.5,1470.0,1278.0,"3662 Marlesta Dr, San Diego, CA 92111",32.8107356,-117.1688813
1756,1756,599000.0,2.0,2.0,907.0,,"8522 Summer Dl Unit 57, San Diego, CA 92126",32.7172239,-117.0740795
1757,1757,2099999.0,6.0,4.5,3260.0,5500.0,"13322 Trailhead Pl, San Diego, CA 92129",32.9615837,-117.1499818
1758,1758,699000.0,3.0,2.5,1872.0,2270.0,"5258 Mount Alifan Dr, San Diego, CA 92111",32.8170584,-117.1834906
1759,1759,795000.0,3.0,2.0,1132.0,2009.0,"2678 Broadway St, San Diego, CA 92102",32.7162727,-117.1366089
1760,1760,275000.0,3.0,2.0,1248.0,42.88,"2003 Bayview Heights Dr Spc 267, San Diego, CA 92105",32.7278965,-117.0729219
1761,1761,979000.0,2.0,2.5,1751.0,,"4004 Ampudia St, San Diego, CA 92110",32.7515376,-117.1921188
1762,1762,1390000.0,4.0,2.5,3214.0,0.71,"6571 Danville Ct, San Diego, CA 92120",32.7933929,-117.0542616
1763,1763,1799900.0,5.0,3.0,2700.0,6599.0,"12561 Sora Way, San Diego, CA 92129",32.9466591,-117.1389067
1764,1764,1001500.0,4.0,2.5,1987.0,5500.0,"2777 Lancha St, San Diego, CA 92111",32.7943193,-117.1674893
1765,1765,539000.0,2.0,2.0,1084.0,,"9150 Gramercy Dr Unit 190, San Diego, CA 92123",32.803264,-117.1313828
1766,1766,4595000.0,4.0,4.5,3850.0,,"4515 Tivoli St, San Diego, CA 92107",32.7318138,-117.2513069
1767,1767,2650000.0,5.0,3.5,3428.0,,"5293 Vista Del Dios, San Diego, CA 92130",32.9758786,-117.2038321
1768,1768,849900.0,3.0,1.5,1197.0,1.31,"7941 Camino Tranquilo, San Diego, CA 92122",32.8625681,-117.2186544
1769,1769,2224000.0,4.0,2.0,2454.0,0.23,"2152 Crownhill Rd, San Diego, CA 92109",32.8120084,-117.2334851
1770,1770,640000.0,3.0,2.0,1351.0,5700.0,"2730 Sula Way, San Diego, CA 92139",32.6740458,-117.0450435
1771,1771,529000.0,2.0,2.0,881.0,2.64,"10345 Azuaga St Unit 77, San Diego, CA 92129",32.9619557,-117.1005372
1772,1772,399000.0,1.0,1.0,676.0,,"6665 Mission Gorge Rd Unit D16, San Diego, CA 92120",32.793813,-117.096492
1773,1773,995000.0,4.0,2.5,2016.0,5800.0,"7012 Bobhird Dr, San Diego, CA 92119",32.809104,-117.0120296
1774,1774,2190000.0,2.0,2.0,,3947.0,"646 Rushville St, La Jolla, CA 92037",32.8351607,-117.2752583
1775,1775,955900.0,3.0,3.5,1600.0,,"1075 S 32nd St Unit 17, San Diego, CA 92113",32.6946748,-117.1253187
1776,1776,1969900.0,4.0,4.0,2650.0,5000.0,"3422 Whittier St, San Diego, CA 92106",32.7380499,-117.2244128
1777,1777,4450000.0,5.0,5.5,6144.0,0.29,"5164 Meadows Del Mar, San Diego, CA 92130",32.9410791,-117.2029822
1778,1778,1350000.0,4.0,3.0,2904.0,,"11880 Caminito Corriente, San Diego, CA 92128",32.9973961,-117.0730257
1779,1779,399000.0,1.0,1.0,673.0,,"1333 8th Ave Unit 403, San Diego, CA 92101",32.7192034,-117.1572193
1780,1780,529000.0,1.0,1.0,725.0,,"4444 W Point Loma Blvd Unit 58, San Diego, CA 92107",32.7528016,-117.2320731
1781,1781,919000.0,3.0,2.0,1387.0,,"3820 Elijah Ct Unit 222, San Diego, CA 92130",32.946188,-117.2333651
1782,1782,3850000.0,4.0,3.0,2569.0,5625.0,"8320 La Jolla Shores Dr, La Jolla, CA 92037",32.8578093,-117.2539479
1783,1783,872000.0,2.0,2.0,866.0,,"5053 1/2 Mission Blvd, San Diego, CA 92109",32.8063236,-117.2581513
1784,1784,775000.0,4.0,2.5,2147.0,,"2360 Dusk Dr, San Diego, CA 92139",32.6794642,-117.049871
1785,1785,865000.0,3.0,1.5,1123.0,0.47,"6235 Seaman St, San Diego, CA 92120",32.7880966,-117.0918425
1786,1786,1575000.0,4.0,2.0,2892.0,1.09,"5627 Yerba Anita Dr, San Diego, CA 92115",32.77823470000001,-117.0894982
1787,1787,999999.0,2.0,2.0,1209.0,1.38,"555 Front St Unit 302, San Diego, CA 92101",32.7109206,-117.1642198
1788,1788,695000.0,2.0,2.0,1471.0,3.75,"17891 Avenida Cordillera, San Diego, CA 92128",33.0417864,-117.0522847
1789,1789,850000.0,2.0,2.0,1367.0,1.05,"2352 Torrey Pines Rd Unit 1, La Jolla, CA 92037",32.8510179,-117.2526618
1790,1790,1089900.0,4.0,3.0,1852.0,4600.0,"1870 David St, San Diego, CA 92111",32.7784244,-117.1696949
1791,1791,829000.0,2.0,2.5,1140.0,1000.0,"3422 Via Alicante, La Jolla, CA 92037",32.8614595,-117.230752
1792,1792,2375000.0,4.0,3.0,2089.0,6100.0,"1725 Monmouth Dr, San Diego, CA 92109",32.8075952,-117.2403981
1793,1793,1149900.0,6.0,3.0,2121.0,8700.0,"7942 Deerfield St, San Diego, CA 92120",32.81256920000001,-117.0601692
1794,1794,499900.0,3.0,2.5,1484.0,2668.0,"1286 Caminito Cita, San Diego, CA 92154",32.573309,-117.0760754
1795,1795,679000.0,2.0,2.0,988.0,,"1270 Cleveland Ave Unit A134, San Diego, CA 92103",32.7503628,-117.1524267
1796,1796,725000.0,2.0,2.0,1274.0,,"510 Camino De La Reina Unit 331, San Diego, CA 92108",32.7672649,-117.1606712
1797,1797,269900.0,3.0,2.0,1294.0,,"1951 47th St Spc 129, San Diego, CA 92102",32.7264209,-117.0920438
1798,1798,2250000.0,4.0,3.0,1677.0,5600.0,"5050 September St, San Diego, CA 92110",32.7797499,-117.1883723
1799,1799,485000.0,3.0,1.5,1020.0,,"5221 Caminito Mindy, San Diego, CA 92105",32.7345827,-117.0834685
1800,1800,2199000.0,3.0,3.0,2170.0,,"2677 Jonquil Dr, San Diego, CA 92106",32.7459265,-117.2233563
1801,1801,729900.0,4.0,2.0,1440.0,,"3114 National Ave, San Diego, CA 92113",32.6961958,-117.1269119
1802,1802,1358900.0,4.0,3.5,2289.0,,"15591 Manley Way, San Diego, CA 92127",32.9869868,-117.1074437
1803,1803,440000.0,2.0,1.5,1012.0,,"6516 Omega Dr, San Diego, CA 92139",32.6764022,-117.0452435
1804,1804,750000.0,3.0,1.5,1113.0,,"4323 Caminito Del Zafiro Unit 74, San Diego, CA 92121",32.8811271,-117.2137173
1805,1805,999900.0,4.0,2.0,1500.0,6000.0,"8630 Al Ct, San Diego, CA 92123",32.7976993,-117.1434104
1806,1806,875000.0,3.0,2.0,1275.0,5700.0,"10711 Foxwood Rd, San Diego, CA 92126",32.9129193,-117.1503265
1807,1807,1769000.0,2.0,1.0,750.0,3784.0,"455 Adella Ln, Coronado, CA 92118",32.69173,-117.1711193
1808,1808,819000.0,2.0,2.0,1455.0,8588.0,"17893 Corte Emparrado, San Diego, CA 92128",33.0402149,-117.0598015
1809,1809,1400000.0,6.0,4.0,2795.0,,"6203 Romo St, San Diego, CA 92115",32.744761,-117.0624104
1810,1810,2075000.0,3.0,2.0,1676.0,,"1760 Warrington St, San Diego, CA 92107",32.73456290000001,-117.2361722
1811,1811,1725000.0,4.0,3.5,1957.0,7700.0,"3237 Villanova Ave, San Diego, CA 92122",32.8555989,-117.2140309
1812,1812,1555000.0,2.0,2.5,1950.0,,"3030 Jarvis St Unit 5, San Diego, CA 92106",32.727794,-117.2272265
1813,1813,629000.0,1.0,1.0,978.0,,"1551 4th Ave Unit 409, San Diego, CA 92101",32.7216553,-117.1608238
1814,1814,1449000.0,5.0,3.0,2500.0,8900.0,"7069 Temple Terrace St, San Diego, CA 92119",32.7984517,-117.0443538
1815,1815,1099000.0,2.0,1.0,750.0,,"1638 Sunset Cliffs Blvd, San Diego, CA 92107",32.7403846,-117.251594
1816,1816,1195000.0,3.0,2.5,1754.0,,"7876 Altana Way, San Diego, CA 92108",32.779666,-117.1485228
1817,1817,999900.0,3.0,2.0,1785.0,,"2784 Piantino Cir, San Diego, CA 92108",32.7834219,-117.1322485
1818,1818,529000.0,3.0,1.0,685.0,,"3021 Market St, San Diego, CA 92102",32.711217,-117.1293936
1819,1819,825000.0,3.0,3.0,1279.0,7.58,"2989 Escala Cir, San Diego, CA 92108",32.7812177,-117.1338457
1820,1820,1050000.0,2.0,1.0,1087.0,4996.0,"3749 Kingsley St, San Diego, CA 92106",32.7492316,-117.2216107
1821,1821,839000.0,2.0,2.0,1257.0,,"3450 3rd Ave Unit 311, San Diego, CA 92103",32.7410879,-117.1625998
1822,1822,545000.0,4.0,2.5,1402.0,,"1226 Caminito Cedro, San Diego, CA 92154",32.5740159,-117.0794197
1823,1823,575000.0,1.0,1.0,778.0,1.38,"800 The Mark Ln Unit 409, San Diego, CA 92101",32.7109611,-117.1569316
1824,1824,1190000.0,4.0,2.5,2221.0,4.76,"12265 Middlebrook Sq, San Diego, CA 92128",32.9807271,-117.0698234
1825,1825,799900.0,2.0,2.5,1913.0,2315.0,"4798 Seda Dr, San Diego, CA 92124",32.826812,-117.0766985
1826,1826,4290000.0,4.0,3.5,3395.0,7745.0,"7766 Ludington Pl, La Jolla, CA 92037",32.847147,-117.2646493
1827,1827,535000.0,2.0,2.0,760.0,1.72,"3142 Midway Dr Unit 313, San Diego, CA 92110",32.7510293,-117.2076765
1828,1828,399999.0,1.0,1.0,696.0,,"10006 Maya Linda Rd Unit 5204, San Diego, CA 92126",32.9014368,-117.1196262
1829,1829,1050000.0,3.0,2.5,1455.0,7.3,"10547 Hollingsworth Way, San Diego, CA 92127",33.0231675,-117.1087839
1830,1830,979000.0,4.0,3.0,2314.0,4037.0,"2055 Avenida Palomino, San Diego, CA 91913",32.596673,-116.9954057
1831,1831,1900000.0,4.0,5.0,2991.0,,"913 Johnson Ave, San Diego, CA 92103",32.7543675,-117.1566909
1832,1832,899900.0,5.0,2.0,1612.0,,"3457 Angwin Dr, San Diego, CA 92123",32.8049934,-117.1263144
1833,1833,725000.0,3.0,2.0,1440.0,2.33,"4206 Loma Riviera Ln, San Diego, CA 92110",32.7543999,-117.2237123
1834,1834,1799000.0,2.0,2.0,1354.0,,"1388 Kettner Blvd Unit 2502, San Diego, CA 92101",32.71963,-117.16938
1835,1835,749999.0,4.0,2.0,1412.0,6000.0,"7510 Black Oak Rd, San Diego, CA 92114",32.70768,-117.0362157
1836,1836,1600000.0,5.0,3.0,2522.0,,"3571 Moultrie Ave, San Diego, CA 92117",32.8037652,-117.2088856
1837,1837,2200000.0,2.0,2.0,2094.0,1.15,"1001 Genter St Unit 6C, La Jolla, CA 92037",32.8366784,-117.2711939
1838,1838,229900.0,3.0,2.0,1120.0,3000.0,"1819 Smythe Ave Spc 32, San Ysidro, CA 92173",32.5647202,-117.0482335
1839,1839,1195000.0,2.0,2.5,1441.0,,"1240 India St Unit 401, San Diego, CA 92101",32.7182907,-117.168729
1840,1840,529000.0,3.0,2.5,1200.0,0.6,"1767 Elm Ave, San Diego, CA 92154",32.5803729,-117.0954229
